location_id,parameter,value,unit,date,avg_temp
1894637,temperature,22.0,f,2024-03-04,16.402083333333334
1894637,temperature,20.0,f,2024-03-04,16.402083333333334
1894637,temperature,18.0,f,2024-03-04,16.402083333333334
1894637,temperature,18.0,f,2024-03-04,16.402083333333334
1894637,temperature,17.0,f,2024-03-04,16.402083333333334
1894637,temperature,17.0,f,2024-03-04,16.402083333333334
1894637,temperature,17.0,f,2024-03-05,22.056250000000002
1894637,temperature,16.0,f,2024-03-05,22.056250000000002
1894637,temperature,16.0,f,2024-03-05,22.056250000000002
1894637,temperature,16.0,f,2024-03-05,22.056250000000002
1894637,temperature,16.0,f,2024-03-05,22.056250000000002
1894637,temperature,16.0,f,2024-03-05,22.056250000000002
1894637,temperature,17.0,f,2024-03-05,22.056250000000002
1894637,temperature,18.0,f,2024-03-05,22.056250000000002
1894637,temperature,20.0,f,2024-03-05,22.056250000000002
1894637,temperature,22.0,f,2024-03-05,22.056250000000002
1894637,temperature,25.0,f,2024-03-05,22.056250000000002
1894637,temperature,26.0,f,2024-03-05,22.056250000000002
1894637,temperature,27.0,f,2024-03-05,22.056250000000002
1894637,temperature,27.0,f,2024-03-05,22.056250000000002
1894637,temperature,27.0,f,2024-03-05,22.056250000000002
1894637,temperature,23.0,f,2024-03-05,22.056250000000002
1894637,temperature,21.0,f,2024-03-05,22.056250000000002
1894637,temperature,21.0,f,2024-03-05,22.056250000000002
1894637,temperature,19.0,f,2024-03-05,22.056250000000002
1894637,temperature,19.0,f,2024-03-05,22.056250000000002
1894637,temperature,18.0,f,2024-03-05,22.056250000000002
1894637,temperature,17.0,f,2024-03-05,22.056250000000002
1894637,temperature,17.0,f,2024-03-05,22.056250000000002
1894637,temperature,17.0,f,2024-03-05,22.056250000000002
1894637,temperature,16.0,f,2024-03-06,22.565625
1894637,temperature,15.0,f,2024-03-06,22.565625
1894637,temperature,15.0,f,2024-03-06,22.565625
1894637,temperature,15.0,f,2024-03-06,22.565625
1894637,temperature,15.0,f,2024-03-06,22.565625
1894637,temperature,15.0,f,2024-03-06,22.565625
1894637,temperature,16.0,f,2024-03-06,22.565625
1894637,temperature,18.0,f,2024-03-06,22.565625
1894637,temperature,20.0,f,2024-03-06,22.565625
1894637,temperature,22.0,f,2024-03-06,22.565625
1894637,temperature,24.0,f,2024-03-06,22.565625
1894637,temperature,25.0,f,2024-03-06,22.565625
1894637,temperature,26.0,f,2024-03-06,22.565625
1894637,temperature,26.0,f,2024-03-06,22.565625
1894637,temperature,26.0,f,2024-03-06,22.565625
1894637,temperature,23.0,f,2024-03-06,22.565625
1894637,temperature,22.0,f,2024-03-06,22.565625
1894637,temperature,21.0,f,2024-03-06,22.565625
1894637,temperature,20.0,f,2024-03-06,22.565625
1894637,temperature,19.0,f,2024-03-06,22.565625
1894637,temperature,18.0,f,2024-03-06,22.565625
1894637,temperature,17.0,f,2024-03-06,22.565625
1894637,temperature,16.0,f,2024-03-06,22.565625
1894637,temperature,15.0,f,2024-03-06,22.565625
1894637,temperature,15.0,f,2024-03-07,23.2625
1894637,temperature,14.0,f,2024-03-07,23.2625
1894637,temperature,14.0,f,2024-03-07,23.2625
1894637,temperature,14.0,f,2024-03-07,23.2625
1894637,temperature,14.0,f,2024-03-07,23.2625
1894637,temperature,14.0,f,2024-03-07,23.2625
1894637,temperature,15.0,f,2024-03-07,23.2625
1894637,temperature,17.0,f,2024-03-07,23.2625
1894637,temperature,19.0,f,2024-03-07,23.2625
1894637,temperature,22.0,f,2024-03-07,23.2625
1894637,temperature,24.0,f,2024-03-07,23.2625
1894637,temperature,26.0,f,2024-03-07,23.2625
1894637,temperature,26.0,f,2024-03-07,23.2625
1894637,temperature,26.0,f,2024-03-07,23.2625
1894637,temperature,25.0,f,2024-03-07,23.2625
1894637,temperature,23.0,f,2024-03-07,23.2625
1894637,temperature,22.0,f,2024-03-07,23.2625
1894637,temperature,21.0,f,2024-03-07,23.2625
1894637,temperature,20.0,f,2024-03-07,23.2625
1894637,temperature,20.0,f,2024-03-07,23.2625
1894637,temperature,19.0,f,2024-03-07,23.2625
1894637,temperature,18.0,f,2024-03-07,23.2625
1894637,temperature,17.0,f,2024-03-07,23.2625
1894637,temperature,17.0,f,2024-03-07,23.2625
1894637,temperature,16.0,f,2024-03-08,20.963541666666668
1894637,temperature,15.0,f,2024-03-08,20.963541666666668
1894637,temperature,15.0,f,2024-03-08,20.963541666666668
1894637,temperature,14.0,f,2024-03-08,20.963541666666668
1894637,temperature,14.0,f,2024-03-08,20.963541666666668
1894637,temperature,14.0,f,2024-03-08,20.963541666666668
1894637,temperature,16.0,f,2024-03-08,20.963541666666668
1894637,temperature,18.0,f,2024-03-08,20.963541666666668
1894637,temperature,20.0,f,2024-03-08,20.963541666666668
1894637,temperature,23.0,f,2024-03-08,20.963541666666668
1894637,temperature,25.0,f,2024-03-08,20.963541666666668
1894637,temperature,26.0,f,2024-03-08,20.963541666666668
1894637,temperature,27.0,f,2024-03-08,20.963541666666668
1894637,temperature,29.0,f,2024-03-08,20.963541666666668
1894637,temperature,28.0,f,2024-03-08,20.963541666666668
1894637,temperature,26.0,f,2024-03-08,20.963541666666668
1894637,temperature,24.0,f,2024-03-08,20.963541666666668
1894637,temperature,24.0,f,2024-03-08,20.963541666666668
1894637,temperature,23.0,f,2024-03-08,20.963541666666668
1894637,temperature,22.0,f,2024-03-08,20.963541666666668
1894637,temperature,21.0,f,2024-03-08,20.963541666666668
1894637,temperature,20.0,f,2024-03-08,20.963541666666668
1894637,temperature,19.0,f,2024-03-08,20.963541666666668
1894637,temperature,19.0,f,2024-03-08,20.963541666666668
1894637,temperature,18.0,f,2024-03-09,14.58265306122449
1894637,temperature,18.0,f,2024-03-09,14.58265306122449
1894637,temperature,17.0,f,2024-03-09,14.58265306122449
1894637,temperature,17.0,f,2024-03-09,14.58265306122449
1894637,temperature,16.0,f,2024-03-09,14.58265306122449
1894637,temperature,16.0,f,2024-03-09,14.58265306122449
1894637,temperature,17.0,f,2024-03-09,14.58265306122449
1894637,temperature,19.0,f,2024-03-09,14.58265306122449
1894637,temperature,21.0,f,2024-03-09,14.58265306122449
1894637,temperature,24.0,f,2024-03-09,14.58265306122449
1894637,temperature,26.0,f,2024-03-09,14.58265306122449
1894637,temperature,27.0,f,2024-03-09,14.58265306122449
1894637,temperature,28.0,f,2024-03-09,14.58265306122449
1894637,temperature,29.0,f,2024-03-09,14.58265306122449
1894637,temperature,30.0,f,2024-03-09,14.58265306122449
1894637,temperature,29.0,f,2024-03-09,14.58265306122449
1894637,temperature,25.0,f,2024-03-09,14.58265306122449
1894637,temperature,22.0,f,2024-03-09,14.58265306122449
1894637,temperature,20.0,f,2024-03-09,14.58265306122449
1894637,temperature,20.0,f,2024-03-09,14.58265306122449
1894637,temperature,17.0,f,2024-03-09,14.58265306122449
1894637,temperature,16.0,f,2024-03-10,15.46320754716981
1894637,temperature,16.0,f,2024-03-10,15.46320754716981
1894637,temperature,14.0,f,2024-03-10,15.46320754716981
1894637,temperature,14.0,f,2024-03-10,15.46320754716981
1894637,temperature,14.0,f,2024-03-10,15.46320754716981
1894637,temperature,16.0,f,2024-03-10,15.46320754716981
1894637,temperature,18.0,f,2024-03-10,15.46320754716981
1894637,temperature,21.0,f,2024-03-10,15.46320754716981
1894637,temperature,23.0,f,2024-03-10,15.46320754716981
1894637,temperature,27.0,f,2024-03-10,15.46320754716981
1894637,temperature,28.0,f,2024-03-10,15.46320754716981
1894637,temperature,29.0,f,2024-03-10,15.46320754716981
1894637,temperature,28.0,f,2024-03-10,15.46320754716981
1894637,temperature,27.0,f,2024-03-10,15.46320754716981
1894637,temperature,26.0,f,2024-03-10,15.46320754716981
1894637,temperature,23.0,f,2024-03-10,15.46320754716981
1894637,temperature,22.0,f,2024-03-10,15.46320754716981
1894637,temperature,21.0,f,2024-03-10,15.46320754716981
1894637,temperature,19.0,f,2024-03-10,15.46320754716981
1894637,temperature,17.0,f,2024-03-11,13.941904761904762
1894637,temperature,17.0,f,2024-03-11,13.941904761904762
1894637,temperature,15.0,f,2024-03-11,13.941904761904762
1894637,temperature,15.0,f,2024-03-11,13.941904761904762
1894637,temperature,15.0,f,2024-03-11,13.941904761904762
1894637,temperature,22.0,f,2024-03-11,13.941904761904762
1894637,temperature,23.0,f,2024-03-11,13.941904761904762
1894637,temperature,25.0,f,2024-03-11,13.941904761904762
1894637,temperature,27.0,f,2024-03-11,13.941904761904762
1894637,temperature,28.0,f,2024-03-11,13.941904761904762
1894637,temperature,31.0,f,2024-03-11,13.941904761904762
1894637,temperature,31.0,f,2024-03-11,13.941904761904762
1894637,temperature,29.0,f,2024-03-11,13.941904761904762
1894637,temperature,25.0,f,2024-03-11,13.941904761904762
1894637,temperature,24.0,f,2024-03-11,13.941904761904762
1894637,temperature,23.0,f,2024-03-11,13.941904761904762
1894637,temperature,22.0,f,2024-03-11,13.941904761904762
1894637,temperature,20.0,f,2024-03-11,13.941904761904762
1894637,temperature,19.0,f,2024-03-11,13.941904761904762
1894637,temperature,19.0,f,2024-03-11,13.941904761904762
1894637,temperature,18.0,f,2024-03-12,16.387619047619047
1894637,temperature,18.0,f,2024-03-12,16.387619047619047
1894637,temperature,19.0,f,2024-03-12,16.387619047619047
1894637,temperature,22.0,f,2024-03-12,16.387619047619047
1894637,temperature,24.0,f,2024-03-12,16.387619047619047
1894637,temperature,25.0,f,2024-03-12,16.387619047619047
1894637,temperature,27.0,f,2024-03-12,16.387619047619047
1894637,temperature,28.0,f,2024-03-12,16.387619047619047
1894637,temperature,30.0,f,2024-03-12,16.387619047619047
1894637,temperature,29.0,f,2024-03-12,16.387619047619047
1894637,temperature,28.0,f,2024-03-12,16.387619047619047
1894637,temperature,24.0,f,2024-03-12,16.387619047619047
1894637,temperature,24.0,f,2024-03-12,16.387619047619047
1894637,temperature,24.0,f,2024-03-12,16.387619047619047
1894637,temperature,21.0,f,2024-03-12,16.387619047619047
1894637,temperature,17.0,f,2024-03-13,16.416857142857143
1894637,temperature,16.0,f,2024-03-13,16.416857142857143
1894637,temperature,15.0,f,2024-03-13,16.416857142857143
1894637,temperature,15.0,f,2024-03-13,16.416857142857143
1894637,temperature,14.0,f,2024-03-13,16.416857142857143
1894637,temperature,17.0,f,2024-03-13,16.416857142857143
1894637,temperature,18.0,f,2024-03-13,16.416857142857143
1894637,temperature,21.0,f,2024-03-13,16.416857142857143
1894637,temperature,23.0,f,2024-03-13,16.416857142857143
1894637,temperature,26.0,f,2024-03-13,16.416857142857143
1894637,temperature,27.0,f,2024-03-13,16.416857142857143
1894637,temperature,26.0,f,2024-03-13,16.416857142857143
1894637,temperature,25.0,f,2024-03-13,16.416857142857143
1894637,temperature,23.0,f,2024-03-13,16.416857142857143
1894637,temperature,22.0,f,2024-03-13,16.416857142857143
1894637,temperature,19.0,f,2024-03-14,15.271428571428572
1894637,temperature,16.0,f,2024-03-14,15.271428571428572
1894637,temperature,16.0,f,2024-03-14,15.271428571428572
1894637,temperature,19.0,f,2024-03-14,15.271428571428572
1894637,temperature,25.0,f,2024-03-14,15.271428571428572
1894637,temperature,28.0,f,2024-03-14,15.271428571428572
1894637,temperature,29.0,f,2024-03-14,15.271428571428572
1894637,temperature,25.0,f,2024-03-14,15.271428571428572
1894637,temperature,24.0,f,2024-03-14,15.271428571428572
1894637,temperature,22.0,f,2024-03-14,15.271428571428572
1894637,temperature,21.0,f,2024-03-14,15.271428571428572
1894637,temperature,20.0,f,2024-03-14,15.271428571428572
1894637,temperature,15.0,f,2024-03-15,15.847524752475247
1894637,temperature,20.0,f,2024-03-15,15.847524752475247
1894637,temperature,22.0,f,2024-03-15,15.847524752475247
1894637,temperature,24.0,f,2024-03-15,15.847524752475247
1894637,temperature,27.0,f,2024-03-15,15.847524752475247
1894637,temperature,29.0,f,2024-03-15,15.847524752475247
1894637,temperature,30.0,f,2024-03-15,15.847524752475247
1894637,temperature,30.0,f,2024-03-15,15.847524752475247
1894637,temperature,29.0,f,2024-03-15,15.847524752475247
1894637,temperature,27.0,f,2024-03-15,15.847524752475247
1894637,temperature,25.0,f,2024-03-15,15.847524752475247
1894637,temperature,24.0,f,2024-03-15,15.847524752475247
1894637,temperature,23.0,f,2024-03-15,15.847524752475247
1894637,temperature,22.0,f,2024-03-15,15.847524752475247
1894637,temperature,20.0,f,2024-03-15,15.847524752475247
1894637,temperature,19.0,f,2024-03-15,15.847524752475247
1894637,temperature,18.0,f,2024-03-15,15.847524752475247
1894637,temperature,17.0,f,2024-03-16,14.338095238095239
1894637,temperature,16.0,f,2024-03-16,14.338095238095239
1894637,temperature,15.0,f,2024-03-16,14.338095238095239
1894637,temperature,14.0,f,2024-03-16,14.338095238095239
1894637,temperature,14.0,f,2024-03-16,14.338095238095239
1894637,temperature,21.0,f,2024-03-16,14.338095238095239
1894637,temperature,23.0,f,2024-03-16,14.338095238095239
1894637,temperature,25.0,f,2024-03-16,14.338095238095239
1894637,temperature,27.0,f,2024-03-16,14.338095238095239
1894637,temperature,28.0,f,2024-03-16,14.338095238095239
1894637,temperature,28.0,f,2024-03-16,14.338095238095239
1894637,temperature,24.0,f,2024-03-16,14.338095238095239
1894637,temperature,23.0,f,2024-03-16,14.338095238095239
1894637,temperature,22.0,f,2024-03-16,14.338095238095239
1894637,temperature,20.0,f,2024-03-16,14.338095238095239
1894637,temperature,18.0,f,2024-03-16,14.338095238095239
1894637,temperature,17.0,f,2024-03-16,14.338095238095239
1894637,temperature,16.0,f,2024-03-17,18.627884615384616
1894637,temperature,14.0,f,2024-03-17,18.627884615384616
1894637,temperature,13.0,f,2024-03-17,18.627884615384616
1894637,temperature,13.0,f,2024-03-17,18.627884615384616
1894637,temperature,13.0,f,2024-03-17,18.627884615384616
1894637,temperature,16.0,f,2024-03-17,18.627884615384616
1894637,temperature,18.0,f,2024-03-17,18.627884615384616
1894637,temperature,21.0,f,2024-03-17,18.627884615384616
1894637,temperature,24.0,f,2024-03-17,18.627884615384616
1894637,temperature,26.0,f,2024-03-17,18.627884615384616
1894637,temperature,28.0,f,2024-03-17,18.627884615384616
1894637,temperature,29.0,f,2024-03-17,18.627884615384616
1894637,temperature,26.0,f,2024-03-17,18.627884615384616
1894637,temperature,25.0,f,2024-03-17,18.627884615384616
1894637,temperature,23.0,f,2024-03-17,18.627884615384616
1894637,temperature,21.0,f,2024-03-17,18.627884615384616
1894637,temperature,19.0,f,2024-03-17,18.627884615384616
1894637,temperature,17.0,f,2024-03-18,17.817142857142855
1894637,temperature,15.0,f,2024-03-18,17.817142857142855
1894637,temperature,17.0,f,2024-03-18,17.817142857142855
1894637,temperature,19.0,f,2024-03-18,17.817142857142855
1894637,temperature,22.0,f,2024-03-18,17.817142857142855
1894637,temperature,24.0,f,2024-03-18,17.817142857142855
1894637,temperature,26.0,f,2024-03-18,17.817142857142855
1894637,temperature,28.0,f,2024-03-18,17.817142857142855
1894637,temperature,31.0,f,2024-03-18,17.817142857142855
1894637,temperature,31.0,f,2024-03-18,17.817142857142855
1894637,temperature,30.0,f,2024-03-18,17.817142857142855
1894637,temperature,29.0,f,2024-03-18,17.817142857142855
1894637,temperature,27.0,f,2024-03-18,17.817142857142855
1894637,temperature,25.0,f,2024-03-18,17.817142857142855
1894637,temperature,22.0,f,2024-03-18,17.817142857142855
1894637,temperature,21.0,f,2024-03-18,17.817142857142855
1894637,temperature,19.0,f,2024-03-18,17.817142857142855
1894637,temperature,18.0,f,2024-03-19,16.765686274509804
1894637,temperature,18.0,f,2024-03-19,16.765686274509804
1894637,temperature,17.0,f,2024-03-19,16.765686274509804
1894637,temperature,16.0,f,2024-03-19,16.765686274509804
1894637,temperature,17.0,f,2024-03-19,16.765686274509804
1894637,temperature,18.0,f,2024-03-19,16.765686274509804
1894637,temperature,21.0,f,2024-03-19,16.765686274509804
1894637,temperature,23.0,f,2024-03-19,16.765686274509804
1894637,temperature,25.0,f,2024-03-19,16.765686274509804
1894637,temperature,27.0,f,2024-03-19,16.765686274509804
1894637,temperature,29.0,f,2024-03-19,16.765686274509804
1894637,temperature,30.0,f,2024-03-19,16.765686274509804
1894637,temperature,31.0,f,2024-03-19,16.765686274509804
1894637,temperature,29.0,f,2024-03-19,16.765686274509804
1894637,temperature,27.0,f,2024-03-19,16.765686274509804
1894637,temperature,25.0,f,2024-03-19,16.765686274509804
1894637,temperature,23.0,f,2024-03-19,16.765686274509804
1894637,temperature,22.0,f,2024-03-19,16.765686274509804
1894637,temperature,21.0,f,2024-03-19,16.765686274509804
1894637,temperature,18.0,f,2024-03-20,14.24
