location_id,parameter,value,unit,timezone,date,daily_avg_no
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-08,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-09,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.009,ppm,Asia/Tokyo,2024-03-10,0.0004545454545454545
1214473,no,0.002,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-11,0.00018181818181818183
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-12,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-13,4.545454545454546e-05
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-14,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-15,0.0
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.002,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.009,ppm,Asia/Tokyo,2024-03-18,0.00075
1214473,no,0.003,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.002,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.001,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-19,0.0005238095238095238
1214473,no,0.0,ppm,Asia/Tokyo,2024-03-20,0.0
