location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.5,"µg/m³","2024-03-15T23:00:00+00:00","2024-03-16T02:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",6.9,"µg/m³","2024-03-16T00:00:00+00:00","2024-03-16T03:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.1,"µg/m³","2024-03-16T01:00:00+00:00","2024-03-16T04:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.1,"µg/m³","2024-03-16T02:00:00+00:00","2024-03-16T05:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.2,"µg/m³","2024-03-16T03:00:00+00:00","2024-03-16T06:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9.7,"µg/m³","2024-03-16T04:00:00+00:00","2024-03-16T07:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",10,"µg/m³","2024-03-16T05:00:00+00:00","2024-03-16T08:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.8,"µg/m³","2024-03-16T06:00:00+00:00","2024-03-16T09:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",6.5,"µg/m³","2024-03-16T07:00:00+00:00","2024-03-16T10:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.6,"µg/m³","2024-03-16T08:00:00+00:00","2024-03-16T11:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9.7,"µg/m³","2024-03-16T09:00:00+00:00","2024-03-16T12:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",10,"µg/m³","2024-03-16T10:00:00+00:00","2024-03-16T13:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.7,"µg/m³","2024-03-16T11:00:00+00:00","2024-03-16T14:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.7,"µg/m³","2024-03-16T12:00:00+00:00","2024-03-16T15:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.2,"µg/m³","2024-03-16T13:00:00+00:00","2024-03-16T16:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",6.6,"µg/m³","2024-03-16T14:00:00+00:00","2024-03-16T17:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7,"µg/m³","2024-03-16T15:00:00+00:00","2024-03-16T18:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.5,"µg/m³","2024-03-16T16:00:00+00:00","2024-03-16T19:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.1,"µg/m³","2024-03-16T17:00:00+00:00","2024-03-16T20:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.3,"µg/m³","2024-03-16T18:00:00+00:00","2024-03-16T21:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",12,"µg/m³","2024-03-16T19:00:00+00:00","2024-03-16T22:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",14,"µg/m³","2024-03-16T20:00:00+00:00","2024-03-16T23:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",10,"µg/m³","2024-03-16T21:00:00+00:00","2024-03-17T00:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",10,"µg/m³","2024-03-16T22:00:00+00:00","2024-03-17T01:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.5,"µg/m³","2024-03-16T23:00:00+00:00","2024-03-17T02:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.9,"µg/m³","2024-03-17T00:00:00+00:00","2024-03-17T03:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9.4,"µg/m³","2024-03-17T01:00:00+00:00","2024-03-17T04:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.5,"µg/m³","2024-03-17T02:00:00+00:00","2024-03-17T05:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9.1,"µg/m³","2024-03-17T03:00:00+00:00","2024-03-17T06:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",15,"µg/m³","2024-03-17T04:00:00+00:00","2024-03-17T07:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",14,"µg/m³","2024-03-17T05:00:00+00:00","2024-03-17T08:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",11,"µg/m³","2024-03-17T06:00:00+00:00","2024-03-17T09:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",14,"µg/m³","2024-03-17T07:00:00+00:00","2024-03-17T10:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",12,"µg/m³","2024-03-17T08:00:00+00:00","2024-03-17T11:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",10,"µg/m³","2024-03-17T09:00:00+00:00","2024-03-17T12:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.3,"µg/m³","2024-03-17T10:00:00+00:00","2024-03-17T13:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.5,"µg/m³","2024-03-17T11:00:00+00:00","2024-03-17T14:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9.3,"µg/m³","2024-03-17T12:00:00+00:00","2024-03-17T15:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.9,"µg/m³","2024-03-17T13:00:00+00:00","2024-03-17T16:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",21,"µg/m³","2024-03-17T14:00:00+00:00","2024-03-17T17:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",15,"µg/m³","2024-03-17T15:00:00+00:00","2024-03-17T18:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",10,"µg/m³","2024-03-17T16:00:00+00:00","2024-03-17T19:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",44,"µg/m³","2024-03-17T17:00:00+00:00","2024-03-17T20:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",17,"µg/m³","2024-03-17T18:00:00+00:00","2024-03-17T21:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",11,"µg/m³","2024-03-17T19:00:00+00:00","2024-03-17T22:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",11,"µg/m³","2024-03-17T20:00:00+00:00","2024-03-17T23:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",12,"µg/m³","2024-03-17T21:00:00+00:00","2024-03-18T00:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",10,"µg/m³","2024-03-17T22:00:00+00:00","2024-03-18T01:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.9,"µg/m³","2024-03-17T23:00:00+00:00","2024-03-18T02:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9,"µg/m³","2024-03-18T00:00:00+00:00","2024-03-18T03:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.8,"µg/m³","2024-03-18T01:00:00+00:00","2024-03-18T04:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.8,"µg/m³","2024-03-18T02:00:00+00:00","2024-03-18T05:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.9,"µg/m³","2024-03-18T03:00:00+00:00","2024-03-18T06:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",23,"µg/m³","2024-03-18T04:00:00+00:00","2024-03-18T07:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",19,"µg/m³","2024-03-18T05:00:00+00:00","2024-03-18T08:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.7,"µg/m³","2024-03-18T06:00:00+00:00","2024-03-18T09:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9.7,"µg/m³","2024-03-18T07:00:00+00:00","2024-03-18T10:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",10,"µg/m³","2024-03-18T08:00:00+00:00","2024-03-18T11:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9.4,"µg/m³","2024-03-18T09:00:00+00:00","2024-03-18T12:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.3,"µg/m³","2024-03-18T10:00:00+00:00","2024-03-18T13:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.2,"µg/m³","2024-03-18T11:00:00+00:00","2024-03-18T14:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8,"µg/m³","2024-03-18T12:00:00+00:00","2024-03-18T15:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.3,"µg/m³","2024-03-18T13:00:00+00:00","2024-03-18T16:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9,"µg/m³","2024-03-18T14:00:00+00:00","2024-03-18T17:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.5,"µg/m³","2024-03-18T15:00:00+00:00","2024-03-18T18:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8,"µg/m³","2024-03-18T16:00:00+00:00","2024-03-18T19:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",25,"µg/m³","2024-03-18T17:00:00+00:00","2024-03-18T20:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.8,"µg/m³","2024-03-18T18:00:00+00:00","2024-03-18T21:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",13,"µg/m³","2024-03-18T19:00:00+00:00","2024-03-18T22:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",20,"µg/m³","2024-03-18T20:00:00+00:00","2024-03-18T23:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",16,"µg/m³","2024-03-18T21:00:00+00:00","2024-03-19T00:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",11,"µg/m³","2024-03-18T22:00:00+00:00","2024-03-19T01:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9.7,"µg/m³","2024-03-18T23:00:00+00:00","2024-03-19T02:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9,"µg/m³","2024-03-19T00:00:00+00:00","2024-03-19T03:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",9,"µg/m³","2024-03-19T01:00:00+00:00","2024-03-19T04:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.7,"µg/m³","2024-03-19T02:00:00+00:00","2024-03-19T05:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",11,"µg/m³","2024-03-19T03:00:00+00:00","2024-03-19T06:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",15,"µg/m³","2024-03-19T04:00:00+00:00","2024-03-19T07:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",24,"µg/m³","2024-03-19T05:00:00+00:00","2024-03-19T08:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",16,"µg/m³","2024-03-19T06:00:00+00:00","2024-03-19T09:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.8,"µg/m³","2024-03-19T07:00:00+00:00","2024-03-19T10:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.3,"µg/m³","2024-03-19T08:00:00+00:00","2024-03-19T11:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.1,"µg/m³","2024-03-19T09:00:00+00:00","2024-03-19T12:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",6.6,"µg/m³","2024-03-19T10:00:00+00:00","2024-03-19T13:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.9,"µg/m³","2024-03-19T11:00:00+00:00","2024-03-19T14:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8,"µg/m³","2024-03-19T12:00:00+00:00","2024-03-19T15:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8,"µg/m³","2024-03-19T13:00:00+00:00","2024-03-19T16:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.5,"µg/m³","2024-03-19T14:00:00+00:00","2024-03-19T17:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.7,"µg/m³","2024-03-19T15:00:00+00:00","2024-03-19T18:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",13,"µg/m³","2024-03-19T16:00:00+00:00","2024-03-19T19:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",11,"µg/m³","2024-03-19T17:00:00+00:00","2024-03-19T20:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",12,"µg/m³","2024-03-19T18:00:00+00:00","2024-03-19T21:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",15,"µg/m³","2024-03-19T19:00:00+00:00","2024-03-19T22:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",17,"µg/m³","2024-03-19T20:00:00+00:00","2024-03-19T23:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",11,"µg/m³","2024-03-19T21:00:00+00:00","2024-03-20T00:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",8.3,"µg/m³","2024-03-19T22:00:00+00:00","2024-03-20T01:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.8,"µg/m³","2024-03-19T23:00:00+00:00","2024-03-20T02:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm25",7.9,"µg/m³","2024-03-20T00:00:00+00:00","2024-03-20T03:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",28,"µg/m³","2024-02-20T01:00:00+00:00","2024-02-20T04:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",54,"µg/m³","2024-02-20T02:00:00+00:00","2024-02-20T05:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",56,"µg/m³","2024-02-20T03:00:00+00:00","2024-02-20T06:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",67,"µg/m³","2024-02-20T04:00:00+00:00","2024-02-20T07:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",71,"µg/m³","2024-02-20T05:00:00+00:00","2024-02-20T08:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",40,"µg/m³","2024-02-20T06:00:00+00:00","2024-02-20T09:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",32,"µg/m³","2024-02-20T07:00:00+00:00","2024-02-20T10:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",30,"µg/m³","2024-02-20T08:00:00+00:00","2024-02-20T11:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",18,"µg/m³","2024-02-20T09:00:00+00:00","2024-02-20T12:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",15,"µg/m³","2024-02-20T10:00:00+00:00","2024-02-20T13:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",14,"µg/m³","2024-02-20T11:00:00+00:00","2024-02-20T14:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",11,"µg/m³","2024-02-20T12:00:00+00:00","2024-02-20T15:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",12,"µg/m³","2024-02-20T13:00:00+00:00","2024-02-20T16:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",12,"µg/m³","2024-02-20T14:00:00+00:00","2024-02-20T17:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",29,"µg/m³","2024-02-20T15:00:00+00:00","2024-02-20T18:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",41,"µg/m³","2024-02-20T16:00:00+00:00","2024-02-20T19:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",26,"µg/m³","2024-02-20T17:00:00+00:00","2024-02-20T20:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",55,"µg/m³","2024-02-20T18:00:00+00:00","2024-02-20T21:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",53,"µg/m³","2024-02-20T19:00:00+00:00","2024-02-20T22:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
1894637,"Malkia, Nakuru (DBUSY3473 → ATQJXRNT)","pm10",61,"µg/m³","2024-02-20T20:00:00+00:00","2024-02-20T23:00:00+03:00","Africa/Nairobi",-0.267398,36.021802,,,,"Clarity","clarity"
